销售订单行号,产品编码,产品名称,母件编码,母件名称,子件编码,子件名称,子工序,子工序名称,数量,子件编码对应的属性
,8000282876,成品2,8000001341,光纤，红,8000225743,"墨,红",,,0.147484,原材料
,8000282876,成品2,8000001329,光纤，白,8000225742,"墨,白",,,0.295847,原材料
,8000282876,成品2,8000001329,光纤，白,8000225742,"墨,白",,,0.147924,原材料
,8000282876,成品2,8000001329,光纤，白,8000225742,"墨,白",,,0.147484,原材料
,8000282876,成品2,8000001329,光纤，白,8000225742,"墨,白",,,0.073962,原材料
,8000282876,成品2,8000001329,光纤，白,8000225742,"墨,白",,,0.295847,原材料
,8000282876,成品2,8000001329,光纤，白,8000225742,"墨,白",,,0.295847,原材料
,8000282876,成品2,8000001329,光纤，白,8000225742,"墨,白",,,0.147484,原材料
,8000282876,成品2,8000001329,光纤，白,8000225742,"墨,白",,,0.295847,原材料
,8000282876,成品2,8000001329,光纤，白,8000225742,"墨,白",,,0.295847,原材料
,8000282876,成品2,8000001329,光纤，白,8000225742,"墨,白",,,0.147484,原材料
,8000282876,成品2,8000001329,光纤，白,8000225742,"墨,白",,,0.295847,原材料
,8000282876,成品2,8000001329,光纤，白,8000225742,"墨,白",,,0.295847,原材料
,8000282876,成品2,8000001329,光纤，白,8000225742,"墨,白",,,0.147484,原材料
,8000282876,成品2,8000001269,光纤，蓝,8000225737,"墨,蓝",,,0.295847,原材料
,8000282876,成品2,8000001269,光纤，蓝,8000225737,"墨,蓝",,,0.147924,原材料
,8000282876,成品2,8000001269,光纤，蓝,8000225737,"墨,蓝",,,0.147484,原材料
,8000282876,成品2,8000001269,光纤，蓝,8000225737,"墨,蓝",,,0.073962,原材料
,8000282876,成品2,8000001269,光纤，蓝,8000225737,"墨,蓝",,,0.295847,原材料
,8000282876,成品2,8000001269,光纤，蓝,8000225737,"墨,蓝",,,0.295847,原材料
,8000282876,成品2,8000001269,光纤，蓝,8000225737,"墨,蓝",,,0.147484,原材料
,8000282876,成品2,8000001269,光纤，蓝,8000225737,"墨,蓝",,,0.295847,原材料
,8000282876,成品2,8000001269,光纤，蓝,8000225737,"墨,蓝",,,0.295847,原材料
,8000282876,成品2,8000001269,光纤，蓝,8000225737,"墨,蓝",,,0.147484,原材料
,8000282876,成品2,8000001269,光纤，蓝,8000225737,"墨,蓝",,,0.295847,原材料
,8000282876,成品2,8000001269,光纤，蓝,8000225737,"墨,蓝",,,0.295847,原材料
,8000282876,成品2,8000001269,光纤，蓝,8000225737,"墨,蓝",,,0.147484,原材料
,8000282876,成品2,8000001365,光纤，黄,8000225745,"墨,黄",,,0.295847,原材料
,8000282876,成品2,8000001365,光纤，黄,8000225745,"墨,黄",,,0.147924,原材料
,8000282876,成品2,8000001365,光纤，黄,8000225745,"墨,黄",,,0.147484,原材料
,8000282876,成品2,8000001365,光纤，黄,8000225745,"墨,黄",,,0.073962,原材料
,8000282876,成品2,8000001365,光纤，黄,8000225745,"墨,黄",,,0.295847,原材料
,8000282876,成品2,8000001365,光纤，黄,8000225745,"墨,黄",,,0.295847,原材料
,8000282876,成品2,8000001365,光纤，黄,8000225745,"墨,黄",,,0.147484,原材料
,8000282876,成品2,8000001365,光纤，黄,8000225745,"墨,黄",,,0.295847,原材料
,8000282876,成品2,8000001365,光纤，黄,8000225745,"墨,黄",,,0.295847,原材料
,8000282876,成品2,8000001365,光纤，黄,8000225745,"墨,黄",,,0.147484,原材料
,8000282876,成品2,8000001365,光纤，黄,8000225745,"墨,黄",,,0.295847,原材料
,8000282876,成品2,8000001365,光纤，黄,8000225745,"墨,黄",,,0.295847,原材料
,8000282876,成品2,8000001365,光纤，黄,8000225745,"墨,黄",,,0.147484,原材料
,8000282876,成品2,8000001293,光纤，绿,8000225739,"墨,绿",,,0.295847,原材料
,8000282876,成品2,8000001293,光纤，绿,8000225739,"墨,绿",,,0.147924,原材料
,8000282876,成品2,8000001293,光纤，绿,8000225739,"墨,绿",,,0.147484,原材料
,8000282876,成品2,8000001293,光纤，绿,8000225739,"墨,绿",,,0.073962,原材料
,8000282876,成品2,8000001293,光纤，绿,8000225739,"墨,绿",,,0.295847,原材料
,8000282876,成品2,8000001293,光纤，绿,8000225739,"墨,绿",,,0.295847,原材料
,8000282876,成品2,8000001293,光纤，绿,8000225739,"墨,绿",,,0.147484,原材料
,8000282876,成品2,8000001293,光纤，绿,8000225739,"墨,绿",,,0.295847,原材料
,8000282876,成品2,8000001293,光纤，绿,8000225739,"墨,绿",,,0.295847,原材料
,8000282876,成品2,8000001293,光纤，绿,8000225739,"墨,绿",,,0.147484,原材料
,8000282876,成品2,8000001293,光纤，绿,8000225739,"墨,绿",,,0.295847,原材料
,8000282876,成品2,8000001293,光纤，绿,8000225739,"墨,绿",,,0.295847,原材料
,8000282876,成品2,8000001293,光纤，绿,8000225739,"墨,绿",,,0.147484,原材料
,8000282876,成品2,8000001377,光纤，紫,8000000002,原纤,,,49.751469,原材料
,8000282876,成品2,8000001377,光纤，紫,8000000002,原纤,,,24.875735,原材料
,8000282876,成品2,8000001377,光纤，紫,8000000002,原纤,,,24.777266,原材料
,8000282876,成品2,8000001377,光纤，紫,8000000002,原纤,,,12.437868,原材料
,8000282876,成品2,8000001377,光纤，紫,8000000002,原纤,,,49.751469,原材料
,8000282876,成品2,8000001377,光纤，紫,8000000002,原纤,,,49.751469,原材料
,8000282876,成品2,8000001377,光纤，紫,8000000002,原纤,,,24.777266,原材料
,8000282876,成品2,8000001377,光纤，紫,8000000002,原纤,,,49.751469,原材料
,8000282876,成品2,8000001377,光纤，紫,8000000002,原纤,,,49.751469,原材料
,8000282876,成品2,8000001377,光纤，紫,8000000002,原纤,,,24.777266,原材料
,8000282876,成品2,8000001377,光纤，紫,8000000002,原纤,,,49.751469,原材料
,8000282876,成品2,8000001377,光纤，紫,8000000002,原纤,,,49.751469,原材料
,8000282876,成品2,8000001377,光纤，紫,8000000002,原纤,,,24.777266,原材料
,8000282876,成品2,8000001365,光纤，黄,8000000002,原纤,,,49.751469,原材料
,8000282876,成品2,8000001365,光纤，黄,8000000002,原纤,,,24.875735,原材料
,8000282876,成品2,8000001365,光纤，黄,8000000002,原纤,,,24.777266,原材料
,8000282876,成品2,8000001365,光纤，黄,8000000002,原纤,,,12.437868,原材料
,8000282876,成品2,8000001365,光纤，黄,8000000002,原纤,,,49.751469,原材料
,8000282876,成品2,8000001365,光纤，黄,8000000002,原纤,,,49.751469,原材料
,8000282876,成品2,8000001365,光纤，黄,8000000002,原纤,,,24.777266,原材料
,8000282876,成品2,8000001365,光纤，黄,8000000002,原纤,,,49.751469,原材料
,8000282876,成品2,8000001365,光纤，黄,8000000002,原纤,,,49.751469,原材料
,8000282876,成品2,8000001365,光纤，黄,8000000002,原纤,,,24.777266,原材料
,8000282876,成品2,8000001365,光纤，黄,8000000002,原纤,,,49.751469,原材料
,8000282876,成品2,8000001365,光纤，黄,8000000002,原纤,,,49.751469,原材料
,8000282876,成品2,8000001365,光纤，黄,8000000002,原纤,,,24.777266,原材料
,8000282876,成品2,8000001341,光纤，红,8000000002,原纤,,,49.751469,原材料
,8000282876,成品2,8000001341,光纤，红,8000000002,原纤,,,24.875735,原材料
,8000282876,成品2,8000001341,光纤，红,8000000002,原纤,,,24.777266,原材料
,8000282876,成品2,8000001341,光纤，红,8000000002,原纤,,,12.437868,原材料
,8000282876,成品2,8000001341,光纤，红,8000000002,原纤,,,49.751469,原材料
,8000282876,成品2,8000001341,光纤，红,8000000002,原纤,,,49.751469,原材料
,8000282876,成品2,8000001341,光纤，红,8000000002,原纤,,,24.777266,原材料
,8000282876,成品2,8000001341,光纤，红,8000000002,原纤,,,49.751469,原材料
,8000282876,成品2,8000001341,光纤，红,8000000002,原纤,,,49.751469,原材料
,8000282876,成品2,8000001341,光纤，红,8000000002,原纤,,,24.777266,原材料
,8000282876,成品2,8000001341,光纤，红,8000000002,原纤,,,49.751469,原材料
,8000282876,成品2,8000001341,光纤，红,8000000002,原纤,,,49.751469,原材料
,8000282876,成品2,8000001341,光纤，红,8000000002,原纤,,,24.777266,原材料
,8000282876,成品2,8000001329,光纤，白,8000000002,原纤,,,49.751469,原材料
,8000282876,成品2,8000001329,光纤，白,8000000002,原纤,,,24.875735,原材料
,8000282876,成品2,8000001329,光纤，白,8000000002,原纤,,,24.777266,原材料
,8000282876,成品2,8000001329,光纤，白,8000000002,原纤,,,12.437868,原材料
,8000282876,成品2,8000001329,光纤，白,8000000002,原纤,,,49.751469,原材料
,8000282876,成品2,8000001329,光纤，白,8000000002,原纤,,,49.751469,原材料
,8000282876,成品2,8000001329,光纤，白,8000000002,原纤,,,24.777266,原材料
,8000282876,成品2,8000001329,光纤，白,8000000002,原纤,,,49.751469,原材料
,8000282876,成品2,8000001329,光纤，白,8000000002,原纤,,,49.751469,原材料
,8000282876,成品2,8000001329,光纤，白,8000000002,原纤,,,24.777266,原材料
,8000282876,成品2,8000001329,光纤，白,8000000002,原纤,,,49.751469,原材料
,8000282876,成品2,8000001329,光纤，白,8000000002,原纤,,,49.751469,原材料
,8000282876,成品2,8000001329,光纤，白,8000000002,原纤,,,24.777266,原材料
,8000282876,成品2,8000001293,光纤，绿,8000000002,原纤,,,49.751469,原材料
,8000282876,成品2,8000001293,光纤，绿,8000000002,原纤,,,24.875735,原材料
,8000282876,成品2,8000001293,光纤，绿,8000000002,原纤,,,24.777266,原材料
,8000282876,成品2,8000001293,光纤，绿,8000000002,原纤,,,12.437868,原材料
,8000282876,成品2,8000001293,光纤，绿,8000000002,原纤,,,49.751469,原材料
,8000282876,成品2,8000001293,光纤，绿,8000000002,原纤,,,49.751469,原材料
,8000282876,成品2,8000001293,光纤，绿,8000000002,原纤,,,24.777266,原材料
,8000282876,成品2,8000001293,光纤，绿,8000000002,原纤,,,49.751469,原材料
,8000282876,成品2,8000001293,光纤，绿,8000000002,原纤,,,49.751469,原材料
,8000282876,成品2,8000001293,光纤，绿,8000000002,原纤,,,24.777266,原材料
,8000282876,成品2,8000001293,光纤，绿,8000000002,原纤,,,49.751469,原材料
,8000282876,成品2,8000001293,光纤，绿,8000000002,原纤,,,49.751469,原材料
,8000282876,成品2,8000001293,光纤，绿,8000000002,原纤,,,24.777266,原材料
,8000282876,成品2,8000001269,光纤，蓝,8000000002,原纤,,,49.751469,原材料
,8000282876,成品2,8000001269,光纤，蓝,8000000002,原纤,,,24.875735,原材料
,8000282876,成品2,8000001269,光纤，蓝,8000000002,原纤,,,24.777266,原材料
,8000282876,成品2,8000001269,光纤，蓝,8000000002,原纤,,,12.437868,原材料
,8000282876,成品2,8000001269,光纤，蓝,8000000002,原纤,,,49.751469,原材料
,8000282876,成品2,8000001269,光纤，蓝,8000000002,原纤,,,49.751469,原材料
,8000282876,成品2,8000001269,光纤，蓝,8000000002,原纤,,,24.777266,原材料
,8000282876,成品2,8000001269,光纤，蓝,8000000002,原纤,,,49.751469,原材料
,8000282876,成品2,8000001269,光纤，蓝,8000000002,原纤,,,49.751469,原材料
,8000282876,成品2,8000001269,光纤，蓝,8000000002,原纤,,,24.777266,原材料
,8000282876,成品2,8000001269,光纤，蓝,8000000002,原纤,,,49.751469,原材料
,8000282876,成品2,8000001269,光纤，蓝,8000000002,原纤,,,49.751469,原材料
,8000282876,成品2,8000001269,光纤，蓝,8000000002,原纤,,,24.777266,原材料
,8000284363,成品3,8000284363,成品3,8000272510,绳,,,4.992,原材料
,8000284363,成品3,8000284363,成品3,8000272510,绳,,,4.992,原材料
,8000284363,成品3,8000284363,成品3,8000272510,绳,,,4.992,原材料
,8000284363,成品3,8000284363,成品3,8000224416,缆料,,,907.32,原材料
,8000284363,成品3,8000284363,成品3,8000224416,缆料,,,907.32,原材料
,8000284363,成品3,8000284363,成品3,8000224416,缆料,,,907.32,原材料
,8000284363,成品3,8000284363,成品3,8000283379,纱,,,7.728,原材料
,8000284363,成品3,8000284363,成品3,8000283379,纱,,,7.728,原材料
,8000284363,成品3,8000284363,成品3,8000283379,纱,,,7.728,原材料
,8000284363,成品3,8000284363,成品3,8000239089,"扎纱,淡黄",,,4.2,原材料
,8000284363,成品3,8000284363,成品3,8000239089,"扎纱,淡黄",,,4.2,原材料
,8000284363,成品3,8000284363,成品3,8000239089,"扎纱,淡黄",,,4.2,原材料
,8000284363,成品3,8000284390,缆芯,8000223851,填充料,,,50.8032,原材料
,8000284363,成品3,8000284390,缆芯,8000223851,填充料,,,50.8032,原材料
,8000284363,成品3,8000284390,缆芯,8000223851,填充料,,,50.8032,原材料
,8000284363,成品3,8000284390,缆芯,8000283379,纱,,,4.8384,原材料
,8000284363,成品3,8000284390,缆芯,8000283379,纱,,,4.8384,原材料
,8000284363,成品3,8000284390,缆芯,8000283379,纱,,,4.8384,原材料
,8000284363,成品3,8000284390,缆芯,8000275219,"扎纱,淡紫",,,5.660928,原材料
,8000284363,成品3,8000284390,缆芯,8000275219,"扎纱,淡紫",,,5.660928,原材料
,8000284363,成品3,8000284390,缆芯,8000275219,"扎纱,淡紫",,,5.660928,原材料
,8000284363,成品3,8000284390,缆芯,8000239089,"扎纱,淡黄",,,5.660928,原材料
,8000284363,成品3,8000284390,缆芯,8000239089,"扎纱,淡黄",,,5.660928,原材料
,8000284363,成品3,8000284390,缆芯,8000239089,"扎纱,淡黄",,,5.660928,原材料
,8000284363,成品3,8000032881,套管，本,8000225972,填充料,,,34.871317,原材料
,8000284363,成品3,8000032881,套管，本,8000225972,填充料,,,34.871317,原材料
,8000284363,成品3,8000032881,套管，本,8000225972,填充料,,,34.871317,原材料
,8000284363,成品3,8000032881,套管，本,8000224609,常规料,,,86.154099,原材料
,8000284363,成品3,8000032881,套管，本,8000224609,常规料,,,86.154099,原材料
,8000284363,成品3,8000032881,套管，本,8000224609,常规料,,,86.154099,原材料
,8000284363,成品3,8000001401,光纤，青绿,8000225748,"墨,青绿",,,0.147484,原材料
,8000284363,成品3,8000001401,光纤，青绿,8000225748,"墨,青绿",,,0.147484,原材料
,8000284363,成品3,8000001401,光纤，青绿,8000225748,"墨,青绿",,,0.147484,原材料
,8000284363,成品3,8000001389,光纤，粉红,8000225747,"墨,粉红",,,0.147484,原材料
,8000284363,成品3,8000001389,光纤，粉红,8000225747,"墨,粉红",,,0.147484,原材料
,8000284363,成品3,8000001389,光纤，粉红,8000225747,"墨,粉红",,,0.147484,原材料
,8000284363,成品3,8000001353,光纤，黑,8000225744,"墨,黑",,,0.147484,原材料
,8000284363,成品3,8000001353,光纤，黑,8000225744,"墨,黑",,,0.147484,原材料
,8000284363,成品3,8000001353,光纤，黑,8000225744,"墨,黑",,,0.147484,原材料
,8000284363,成品3,8000001317,光纤，灰,8000225741,"墨,灰",,,0.147484,原材料
,8000284363,成品3,8000001317,光纤，灰,8000225741,"墨,灰",,,0.147484,原材料
,8000284363,成品3,8000001317,光纤，灰,8000225741,"墨,灰",,,0.147484,原材料
,8000284363,成品3,8000001305,光纤，棕,8000225740,"墨,棕",,,0.147484,原材料
,8000284363,成品3,8000001305,光纤，棕,8000225740,"墨,棕",,,0.147484,原材料
,8000284363,成品3,8000001305,光纤，棕,8000225740,"墨,棕",,,0.147484,原材料
,8000284363,成品3,8000001281,光纤，橙,8000225738,"墨,橙",,,0.147484,原材料
,8000284363,成品3,8000001281,光纤，橙,8000225738,"墨,橙",,,0.147484,原材料
,8000284363,成品3,8000001281,光纤，橙,8000225738,"墨,橙",,,0.147484,原材料
,8000284363,成品3,8000001377,光纤，紫,8000225746,"墨,紫",,,0.147484,原材料
,8000284363,成品3,8000001377,光纤，紫,8000225746,"墨,紫",,,0.147484,原材料
,8000284363,成品3,8000001377,光纤，紫,8000225746,"墨,紫",,,0.147484,原材料
,8000284363,成品3,8000001341,光纤，红,8000225743,"墨,红",,,0.147484,原材料
,8000284363,成品3,8000001341,光纤，红,8000225743,"墨,红",,,0.147484,原材料
,8000284363,成品3,8000001341,光纤，红,8000225743,"墨,红",,,0.147484,原材料
,8000284363,成品3,8000001329,光纤，白,8000225742,"墨,白",,,0.147484,原材料
,8000284363,成品3,8000001329,光纤，白,8000225742,"墨,白",,,0.147484,原材料
,8000284363,成品3,8000001329,光纤，白,8000225742,"墨,白",,,0.147484,原材料
,8000284363,成品3,8000001269,光纤，蓝,8000225737,"墨,蓝",,,0.147484,原材料
,8000284363,成品3,8000001269,光纤，蓝,8000225737,"墨,蓝",,,0.147484,原材料
,8000284363,成品3,8000001269,光纤，蓝,8000225737,"墨,蓝",,,0.147484,原材料
,8000284363,成品3,8000001365,光纤，黄,8000225745,"墨,黄",,,0.147484,原材料
,8000284363,成品3,8000001365,光纤，黄,8000225745,"墨,黄",,,0.147484,原材料
,8000284363,成品3,8000001365,光纤，黄,8000225745,"墨,黄",,,0.147484,原材料
,8000284363,成品3,8000001293,光纤，绿,8000225739,"墨,绿",,,0.147484,原材料
,8000284363,成品3,8000001293,光纤，绿,8000225739,"墨,绿",,,0.147484,原材料
,8000284363,成品3,8000001293,光纤，绿,8000225739,"墨,绿",,,0.147484,原材料
,8000284363,成品3,8000001401,光纤，青绿,8000000002,原纤,,,24.777266,原材料
,8000284363,成品3,8000001401,光纤，青绿,8000000002,原纤,,,24.777266,原材料
,8000284363,成品3,8000001401,光纤，青绿,8000000002,原纤,,,24.777266,原材料
,8000284363,成品3,8000001389,光纤，粉红,8000000002,原纤,,,24.777266,原材料
,8000284363,成品3,8000001389,光纤，粉红,8000000002,原纤,,,24.777266,原材料
,8000284363,成品3,8000001389,光纤，粉红,8000000002,原纤,,,24.777266,原材料
,8000284363,成品3,8000001377,光纤，紫,8000000002,原纤,,,24.777266,原材料
,8000284363,成品3,8000001377,光纤，紫,8000000002,原纤,,,24.777266,原材料
,8000284363,成品3,8000001377,光纤，紫,8000000002,原纤,,,24.777266,原材料
,8000284363,成品3,8000001365,光纤，黄,8000000002,原纤,,,24.777266,原材料
,8000284363,成品3,8000001365,光纤，黄,8000000002,原纤,,,24.777266,原材料
,8000284363,成品3,8000001365,光纤，黄,8000000002,原纤,,,24.777266,原材料
,8000284363,成品3,8000001353,光纤，黑,8000000002,原纤,,,24.777266,原材料
,8000284363,成品3,8000001353,光纤，黑,8000000002,原纤,,,24.777266,原材料
,8000284363,成品3,8000001353,光纤，黑,8000000002,原纤,,,24.777266,原材料
,8000284363,成品3,8000001341,光纤，红,8000000002,原纤,,,24.777266,原材料
,8000284363,成品3,8000001341,光纤，红,8000000002,原纤,,,24.777266,原材料
,8000284363,成品3,8000001341,光纤，红,8000000002,原纤,,,24.777266,原材料
,8000284363,成品3,8000001329,光纤，白,8000000002,原纤,,,24.777266,原材料
,8000284363,成品3,8000001329,光纤，白,8000000002,原纤,,,24.777266,原材料
,8000284363,成品3,8000001329,光纤，白,8000000002,原纤,,,24.777266,原材料
,8000284363,成品3,8000001317,光纤，灰,8000000002,原纤,,,24.777266,原材料
,8000284363,成品3,8000001317,光纤，灰,8000000002,原纤,,,24.777266,原材料
,8000284363,成品3,8000001317,光纤，灰,8000000002,原纤,,,24.777266,原材料
,8000284363,成品3,8000001305,光纤，棕,8000000002,原纤,,,24.777266,原材料
,8000284363,成品3,8000001305,光纤，棕,8000000002,原纤,,,24.777266,原材料
,8000284363,成品3,8000001305,光纤，棕,8000000002,原纤,,,24.777266,原材料
,8000284363,成品3,8000001293,光纤，绿,8000000002,原纤,,,24.777266,原材料
,8000284363,成品3,8000001293,光纤，绿,8000000002,原纤,,,24.777266,原材料
,8000284363,成品3,8000001293,光纤，绿,8000000002,原纤,,,24.777266,原材料
,8000284363,成品3,8000001281,光纤，橙,8000000002,原纤,,,24.777266,原材料
,8000284363,成品3,8000001281,光纤，橙,8000000002,原纤,,,24.777266,原材料
,8000284363,成品3,8000001281,光纤，橙,8000000002,原纤,,,24.777266,原材料
,8000284363,成品3,8000001269,光纤，蓝,8000000002,原纤,,,24.777266,原材料
,8000284363,成品3,8000001269,光纤，蓝,8000000002,原纤,,,24.777266,原材料
,8000284363,成品3,8000001269,光纤，蓝,8000000002,原纤,,,24.777266,原材料
,8000286138,成品1,8000286138,成品1,8000272510,绳,,,4.992,原材料
,8000286138,成品1,8000286138,成品1,8000272510,绳,,,4.992,原材料
,8000286138,成品1,8000286138,成品1,8000272510,绳,,,4.992,原材料
,8000286138,成品1,8000286138,成品1,8000272510,绳,,,4.992,原材料
,8000286138,成品1,8000286138,成品1,8000224416,缆料,,,795.456,原材料
,8000286138,成品1,8000286138,成品1,8000224416,缆料,,,795.456,原材料
,8000286138,成品1,8000286138,成品1,8000224416,缆料,,,795.456,原材料
,8000286138,成品1,8000286138,成品1,8000224416,缆料,,,795.456,原材料
,8000286138,成品1,8000286138,成品1,8000283379,纱,,,7.704,原材料
,8000286138,成品1,8000286138,成品1,8000283379,纱,,,7.704,原材料
,8000286138,成品1,8000286138,成品1,8000283379,纱,,,7.704,原材料
,8000286138,成品1,8000286138,成品1,8000283379,纱,,,7.704,原材料
,8000286138,成品1,8000286138,成品1,8000239089,"扎纱,淡黄",,,4.2,原材料
,8000286138,成品1,8000286138,成品1,8000239089,"扎纱,淡黄",,,4.2,原材料
,8000286138,成品1,8000286138,成品1,8000239089,"扎纱,淡黄",,,4.2,原材料
,8000286138,成品1,8000286138,成品1,8000239089,"扎纱,淡黄",,,4.2,原材料
,8000286138,成品1,8000066422,缆芯,8000283379,纱,,,4.8384,原材料
,8000286138,成品1,8000066422,缆芯,8000283379,纱,,,4.8384,原材料
,8000286138,成品1,8000066422,缆芯,8000283379,纱,,,4.8384,原材料
,8000286138,成品1,8000066422,缆芯,8000283379,纱,,,4.8384,原材料
,8000286138,成品1,8000066422,缆芯,8000275219,"扎纱,淡紫",,,5.273856,原材料
,8000286138,成品1,8000066422,缆芯,8000275219,"扎纱,淡紫",,,5.273856,原材料
,8000286138,成品1,8000066422,缆芯,8000275219,"扎纱,淡紫",,,5.273856,原材料
,8000286138,成品1,8000066422,缆芯,8000275219,"扎纱,淡紫",,,5.273856,原材料
,8000286138,成品1,8000066422,缆芯,8000239089,"扎纱,淡黄",,,5.273856,原材料
,8000286138,成品1,8000066422,缆芯,8000239089,"扎纱,淡黄",,,5.273856,原材料
,8000286138,成品1,8000066422,缆芯,8000239089,"扎纱,淡黄",,,5.273856,原材料
,8000286138,成品1,8000066422,缆芯,8000239089,"扎纱,淡黄",,,5.273856,原材料
,8000286138,成品1,8000066422,缆芯,8000223845,填充料,,,50.8032,原材料
,8000286138,成品1,8000066422,缆芯,8000223845,填充料,,,50.8032,原材料
,8000286138,成品1,8000066422,缆芯,8000223845,填充料,,,50.8032,原材料
,8000286138,成品1,8000066422,缆芯,8000223845,填充料,,,50.8032,原材料
,8000286138,成品1,8000031456,套管，本,8000225972,填充料,,,32.72539,原材料
,8000286138,成品1,8000031456,套管，本,8000225972,填充料,,,32.72539,原材料
,8000286138,成品1,8000031456,套管，本,8000225972,填充料,,,32.72539,原材料
,8000286138,成品1,8000031456,套管，本,8000225972,填充料,,,32.72539,原材料
,8000286138,成品1,8000031456,套管，本,8000224609,常规料,,,71.595934,原材料
,8000286138,成品1,8000031456,套管，本,8000224609,常规料,,,71.595934,原材料
,8000286138,成品1,8000031456,套管，本,8000224609,常规料,,,71.595934,原材料
,8000286138,成品1,8000031456,套管，本,8000224609,常规料,,,71.595934,原材料
,8000286138,成品1,8000001365,光纤，黄,8000225745,"墨,黄",,,0.147484,原材料
,8000286138,成品1,8000001365,光纤，黄,8000225745,"墨,黄",,,0.147484,原材料
,8000286138,成品1,8000001365,光纤，黄,8000225745,"墨,黄",,,0.147484,原材料
,8000286138,成品1,8000001365,光纤，黄,8000225745,"墨,黄",,,0.147484,原材料
,8000286138,成品1,8000001293,光纤，绿,8000225739,"墨,绿",,,0.147484,原材料
,8000286138,成品1,8000001293,光纤，绿,8000225739,"墨,绿",,,0.147484,原材料
,8000286138,成品1,8000001293,光纤，绿,8000225739,"墨,绿",,,0.147484,原材料
,8000286138,成品1,8000001293,光纤，绿,8000225739,"墨,绿",,,0.147484,原材料
,8000286138,成品1,8000001365,光纤，黄,8000000002,原纤,,,24.777266,原材料
,8000286138,成品1,8000001365,光纤，黄,8000000002,原纤,,,24.777266,原材料
,8000286138,成品1,8000001365,光纤，黄,8000000002,原纤,,,24.777266,原材料
,8000286138,成品1,8000001365,光纤，黄,8000000002,原纤,,,24.777266,原材料
,8000286138,成品1,8000001293,光纤，绿,8000000002,原纤,,,24.777266,原材料
,8000286138,成品1,8000001293,光纤，绿,8000000002,原纤,,,24.777266,原材料
,8000286138,成品1,8000001293,光纤，绿,8000000002,原纤,,,24.777266,原材料
,8000286138,成品1,8000001293,光纤，绿,8000000002,原纤,,,24.777266,原材料
5000239563-10,8000203645,成品4,8000147753,钢丝,8000055182,缆芯,成缆子工序,A0020401,5.14,半成品
7000007355-10,8000269602,成品5,8000270355,缆芯,8000270999,缆芯,成缆子工序,A0020401,0.010517,半成品
5000227010-150,8000282876,成品2,8000282876,成品2,8000066442,缆芯,成缆子工序,A0020401,48.432,半成品
5000227010-150,8000282876,成品2,8000282876,成品2,8000066442,缆芯,成缆子工序,A0020401,24.216,半成品
5000221032-40,8000282876,成品2,8000282876,成品2,8000066442,缆芯,成缆子工序,A0020401,24.192,半成品
5000227010-150,8000282876,成品2,8000282876,成品2,8000066442,缆芯,成缆子工序,A0020401,12.108,半成品
5000227010-150,8000282876,成品2,8000282876,成品2,8000066442,缆芯,成缆子工序,A0020401,48.432,半成品
5000227010-150,8000282876,成品2,8000282876,成品2,8000066442,缆芯,成缆子工序,A0020401,48.432,半成品
5000221032-40,8000282876,成品2,8000282876,成品2,8000066442,缆芯,成缆子工序,A0020401,24.192,半成品
5000227010-150,8000282876,成品2,8000282876,成品2,8000066442,缆芯,成缆子工序,A0020401,48.432,半成品
5000227010-150,8000282876,成品2,8000282876,成品2,8000066442,缆芯,成缆子工序,A0020401,48.432,半成品
5000221032-40,8000282876,成品2,8000282876,成品2,8000066442,缆芯,成缆子工序,A0020401,24.192,半成品
5000227010-150,8000282876,成品2,8000282876,成品2,8000066442,缆芯,成缆子工序,A0020401,48.432,半成品
5000227010-150,8000282876,成品2,8000282876,成品2,8000066442,缆芯,成缆子工序,A0020401,48.432,半成品
5000221032-40,8000282876,成品2,8000282876,成品2,8000066442,缆芯,成缆子工序,A0020401,24.192,半成品
5000224096-60,8000284363,成品3,8000284363,成品3,8000284390,缆芯,成缆子工序,A0020401,24.192,半成品
5000224096-60,8000284363,成品3,8000284363,成品3,8000284390,缆芯,成缆子工序,A0020401,24.192,半成品
5000224096-60,8000284363,成品3,8000284363,成品3,8000284390,缆芯,成缆子工序,A0020401,24.192,半成品
5000221032-10,8000286138,成品1,8000286138,成品1,8000066422,缆芯,成缆子工序,A0020401,24.192,半成品
5000221032-10,8000286138,成品1,8000286138,成品1,8000066422,缆芯,成缆子工序,A0020401,24.192,半成品
5000221032-10,8000286138,成品1,8000286138,成品1,8000066422,缆芯,成缆子工序,A0020401,24.192,半成品
5000221032-10,8000286138,成品1,8000286138,成品1,8000066422,缆芯,成缆子工序,A0020401,24.192,半成品
7000007355-10,8000269602,成品5,8000270558,钢丝,8000270355,缆芯,二次成缆子工序,A0020901,0.01026,半成品
7000007355-10,8000269602,成品5,8000270999,缆芯,8000051867,钢丝,加强件子工序,A0020801,1.13652,半成品
5000239563-10,8000203645,成品4,8000203645,成品4,8000147753,钢丝,内护子工序,A0020501,5,半成品
7000007355-10,8000269602,成品5,8000269602,成品5,8000270558,钢丝,内护子工序,A0020501,0.01,半成品
5000227010-150,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,套塑子工序,A0020301,48.867888,半成品
5000227010-150,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,套塑子工序,A0020301,24.433944,半成品
