销售订单行号,产品编码,产品名称,母件编码,子件编码,子件名称,子工序,子工序名称,数量,子件编码对应的属性,任务号,前置任务号,后置任务号,开始时间,完成时间,设备编号
5000221032-40,8000282876,成品2,8000031606,套管，本,8000001365,光纤，黄,套塑子工序,30.240000000000002,半成品,0,0,0,210,240,TS06
5000221032-40,8000282876,成品2,8000031606,套管，本,8000224609,常规料,套塑子工序,88.08000000000001,原材料,0,0,0,210,240,TS06
5000221032-40,8000282876,成品2,8000031606,套管，本,8000225972,填充料,套塑子工序,40.26,原材料,0,0,0,210,240,TS06
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001341,光纤，红,套塑子工序,30.270000000000003,半成品,0,0,0,240,270,TS06
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001293,光纤，绿,套塑子工序,30.270000000000003,半成品,0,0,0,240,270,TS06
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001329,光纤，白,套塑子工序,30.270000000000003,半成品,0,0,0,240,270,TS06
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001377,光纤，紫,套塑子工序,30.270000000000003,半成品,0,0,0,240,270,TS06
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001269,光纤，蓝,套塑子工序,30.270000000000003,半成品,0,0,0,240,270,TS06
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001365,光纤，黄,套塑子工序,30.270000000000003,半成品,0,0,0,240,270,TS06
5000227010-150,8000282876,成品2,8000031606,套管，本,8000224609,常规料,套塑子工序,88.2,原材料,0,0,0,240,270,TS06
5000227010-150,8000282876,成品2,8000031606,套管，本,8000225972,填充料,套塑子工序,40.32,原材料,0,0,0,240,270,TS06
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001341,光纤，红,套塑子工序,30.270000000000003,半成品,0,0,0,270,300,TS06
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001293,光纤，绿,套塑子工序,30.270000000000003,半成品,0,0,0,270,300,TS06
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001329,光纤，白,套塑子工序,30.270000000000003,半成品,0,0,0,270,300,TS06
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001377,光纤，紫,套塑子工序,30.270000000000003,半成品,0,0,0,270,300,TS06
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001269,光纤，蓝,套塑子工序,30.270000000000003,半成品,0,0,0,270,300,TS06
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001365,光纤，黄,套塑子工序,30.270000000000003,半成品,0,0,0,270,300,TS06
5000227010-150,8000282876,成品2,8000031606,套管，本,8000224609,常规料,套塑子工序,88.2,原材料,0,0,0,270,300,TS06
5000227010-150,8000282876,成品2,8000031606,套管，本,8000225972,填充料,套塑子工序,40.32,原材料,0,0,0,270,300,TS06
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001341,光纤，红,套塑子工序,30.270000000000003,半成品,0,0,0,300,330,TS06
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001293,光纤，绿,套塑子工序,30.270000000000003,半成品,0,0,0,300,330,TS06
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001329,光纤，白,套塑子工序,30.270000000000003,半成品,0,0,0,300,330,TS06
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001377,光纤，紫,套塑子工序,30.270000000000003,半成品,0,0,0,300,330,TS06
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001269,光纤，蓝,套塑子工序,30.270000000000003,半成品,0,0,0,300,330,TS06
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001365,光纤，黄,套塑子工序,30.270000000000003,半成品,0,0,0,300,330,TS06
5000227010-150,8000282876,成品2,8000031606,套管，本,8000224609,常规料,套塑子工序,88.2,原材料,0,0,0,300,330,TS06
5000227010-150,8000282876,成品2,8000031606,套管，本,8000225972,填充料,套塑子工序,40.32,原材料,0,0,0,300,330,TS06
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001341,光纤，红,套塑子工序,30.270000000000003,半成品,0,0,0,330,360,TS06
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001293,光纤，绿,套塑子工序,30.270000000000003,半成品,0,0,0,330,360,TS06
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001329,光纤，白,套塑子工序,30.270000000000003,半成品,0,0,0,330,360,TS06
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001377,光纤，紫,套塑子工序,30.270000000000003,半成品,0,0,0,330,360,TS06
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001269,光纤，蓝,套塑子工序,30.270000000000003,半成品,0,0,0,330,360,TS06
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001365,光纤，黄,套塑子工序,30.270000000000003,半成品,0,0,0,330,360,TS06
5000227010-150,8000282876,成品2,8000031606,套管，本,8000224609,常规料,套塑子工序,88.2,原材料,0,0,0,330,360,TS06
5000227010-150,8000282876,成品2,8000031606,套管，本,8000225972,填充料,套塑子工序,40.32,原材料,0,0,0,330,360,TS06
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001341,光纤，红,套塑子工序,30.270000000000003,半成品,0,0,0,360,390,TS06
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001293,光纤，绿,套塑子工序,30.270000000000003,半成品,0,0,0,360,390,TS06
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001329,光纤，白,套塑子工序,30.270000000000003,半成品,0,0,0,360,390,TS06
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001377,光纤，紫,套塑子工序,30.270000000000003,半成品,0,0,0,360,390,TS06
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001269,光纤，蓝,套塑子工序,30.270000000000003,半成品,0,0,0,360,390,TS06
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001365,光纤，黄,套塑子工序,30.270000000000003,半成品,0,0,0,360,390,TS06
5000227010-150,8000282876,成品2,8000031606,套管，本,8000224609,常规料,套塑子工序,88.2,原材料,0,0,0,360,390,TS06
5000227010-150,8000282876,成品2,8000031606,套管，本,8000225972,填充料,套塑子工序,40.32,原材料,0,0,0,360,390,TS06
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001341,光纤，红,套塑子工序,30.270000000000003,半成品,0,0,0,390,420,TS06
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001293,光纤，绿,套塑子工序,30.270000000000003,半成品,0,0,0,390,420,TS06
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001329,光纤，白,套塑子工序,30.270000000000003,半成品,0,0,0,390,420,TS06
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001377,光纤，紫,套塑子工序,30.270000000000003,半成品,0,0,0,390,420,TS06
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001269,光纤，蓝,套塑子工序,30.270000000000003,半成品,0,0,0,390,420,TS06
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001365,光纤，黄,套塑子工序,30.270000000000003,半成品,0,0,0,390,420,TS06
5000227010-150,8000282876,成品2,8000031606,套管，本,8000224609,常规料,套塑子工序,88.2,原材料,0,0,0,390,420,TS06
5000227010-150,8000282876,成品2,8000031606,套管，本,8000225972,填充料,套塑子工序,40.32,原材料,0,0,0,390,420,TS06
5000239563-10,8000203645,成品4,8000055182,缆芯,8000031597,套管，棕,成缆子工序,16.10533333333334,半成品,0,0,0,60,75.66666666666667,SZ02
5000239563-10,8000203645,成品4,8000055182,缆芯,8000031596,套管，绿,成缆子工序,16.10533333333334,半成品,0,0,0,60,75.66666666666667,SZ02
5000239563-10,8000203645,成品4,8000055182,缆芯,8000031594,套管，蓝,成缆子工序,16.10533333333334,半成品,0,0,0,60,75.66666666666667,SZ02
5000239563-10,8000203645,成品4,8000055182,缆芯,8000031595,套管，橙,成缆子工序,16.10533333333334,半成品,0,0,0,60,75.66666666666667,SZ02
5000239563-10,8000203645,成品4,8000055182,缆芯,8000223849,填充料,成缆子工序,16.450000000000006,原材料,0,0,0,60,75.66666666666667,SZ02
5000239563-10,8000203645,成品4,8000055182,缆芯,8000239089,"扎纱,淡黄",成缆子工序,4.026333333333335,原材料,0,0,0,60,75.66666666666667,SZ02
5000239563-10,8000203645,成品4,8000055182,缆芯,8000051658,绳,成缆子工序,32.21066666666668,原材料,0,0,0,60,75.66666666666667,SZ02
5000239563-10,8000203645,成品4,8000055182,缆芯,8000275219,"扎纱,淡紫",成缆子工序,4.026333333333335,原材料,0,0,0,60,75.66666666666667,SZ02
5000224096-60,8000284363,成品3,8000284390,缆芯,8000032881,套管，本,成缆子工序,30.240000000000002,半成品,0,0,0,210,240,SZ02
5000224096-60,8000284363,成品3,8000284390,缆芯,8000283379,纱,成缆子工序,6.0,原材料,0,0,0,210,240,SZ02
5000224096-60,8000284363,成品3,8000284390,缆芯,8000223851,填充料,成缆子工序,63.0,原材料,0,0,0,210,240,SZ02
5000224096-60,8000284363,成品3,8000284390,缆芯,8000239089,"扎纱,淡黄",成缆子工序,7.02,原材料,0,0,0,210,240,SZ02
5000224096-60,8000284363,成品3,8000284390,缆芯,8000275219,"扎纱,淡紫",成缆子工序,7.02,原材料,0,0,0,210,240,SZ02
5000221032-40,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,成缆子工序,30.240000000000002,半成品,0,0,0,270,300,SZ02
5000221032-40,8000282876,成品2,8000066442,缆芯,8000283379,纱,成缆子工序,6.0,原材料,0,0,0,270,300,SZ02
5000221032-40,8000282876,成品2,8000066442,缆芯,8000239089,"扎纱,淡黄",成缆子工序,6.54,原材料,0,0,0,270,300,SZ02
5000221032-40,8000282876,成品2,8000066442,缆芯,8000275219,"扎纱,淡紫",成缆子工序,6.54,原材料,0,0,0,270,300,SZ02
5000221032-40,8000282876,成品2,8000066442,缆芯,8000223845,填充料,成缆子工序,63.0,原材料,0,0,0,270,300,SZ02
5000227010-150,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,成缆子工序,30.270000000000003,半成品,0,0,0,300,330,SZ02
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275010,纱,成缆子工序,12.0,原材料,0,0,0,300,330,SZ02
5000227010-150,8000282876,成品2,8000066442,缆芯,8000223847,填充料,成缆子工序,63.0,原材料,0,0,0,300,330,SZ02
5000227010-150,8000282876,成品2,8000066442,缆芯,8000239089,"扎纱,淡黄",成缆子工序,6.54,原材料,0,0,0,300,330,SZ02
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275219,"扎纱,淡紫",成缆子工序,6.54,原材料,0,0,0,300,330,SZ02
5000227010-150,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,成缆子工序,30.270000000000003,半成品,0,0,0,330,360,SZ02
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275010,纱,成缆子工序,12.0,原材料,0,0,0,330,360,SZ02
5000227010-150,8000282876,成品2,8000066442,缆芯,8000223847,填充料,成缆子工序,63.0,原材料,0,0,0,330,360,SZ02
5000227010-150,8000282876,成品2,8000066442,缆芯,8000239089,"扎纱,淡黄",成缆子工序,6.54,原材料,0,0,0,330,360,SZ02
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275219,"扎纱,淡紫",成缆子工序,6.54,原材料,0,0,0,330,360,SZ02
5000227010-150,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,成缆子工序,30.270000000000003,半成品,0,0,0,360,390,SZ02
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275010,纱,成缆子工序,12.0,原材料,0,0,0,360,390,SZ02
5000227010-150,8000282876,成品2,8000066442,缆芯,8000223847,填充料,成缆子工序,63.0,原材料,0,0,0,360,390,SZ02
5000227010-150,8000282876,成品2,8000066442,缆芯,8000239089,"扎纱,淡黄",成缆子工序,6.54,原材料,0,0,0,360,390,SZ02
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275219,"扎纱,淡紫",成缆子工序,6.54,原材料,0,0,0,360,390,SZ02
5000227010-150,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,成缆子工序,30.270000000000003,半成品,0,0,0,390,420,SZ02
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275010,纱,成缆子工序,12.0,原材料,0,0,0,390,420,SZ02
5000227010-150,8000282876,成品2,8000066442,缆芯,8000223847,填充料,成缆子工序,63.0,原材料,0,0,0,390,420,SZ02
5000227010-150,8000282876,成品2,8000066442,缆芯,8000239089,"扎纱,淡黄",成缆子工序,6.54,原材料,0,0,0,390,420,SZ02
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275219,"扎纱,淡紫",成缆子工序,6.54,原材料,0,0,0,390,420,SZ02
5000227010-150,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,成缆子工序,30.270000000000003,半成品,0,0,0,420,450,SZ02
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275010,纱,成缆子工序,12.0,原材料,0,0,0,420,450,SZ02
5000227010-150,8000282876,成品2,8000066442,缆芯,8000223847,填充料,成缆子工序,63.0,原材料,0,0,0,420,450,SZ02
5000227010-150,8000282876,成品2,8000066442,缆芯,8000239089,"扎纱,淡黄",成缆子工序,6.54,原材料,0,0,0,420,450,SZ02
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275219,"扎纱,淡紫",成缆子工序,6.54,原材料,0,0,0,420,450,SZ02
5000227010-150,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,成缆子工序,30.270000000000003,半成品,0,0,0,450,480,SZ02
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275010,纱,成缆子工序,12.0,原材料,0,0,0,450,480,SZ02
5000227010-150,8000282876,成品2,8000066442,缆芯,8000223847,填充料,成缆子工序,63.0,原材料,0,0,0,450,480,SZ02
5000227010-150,8000282876,成品2,8000066442,缆芯,8000239089,"扎纱,淡黄",成缆子工序,6.54,原材料,0,0,0,450,480,SZ02
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275219,"扎纱,淡紫",成缆子工序,6.54,原材料,0,0,0,450,480,SZ02
5000227010-150,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,成缆子工序,30.270000000000003,半成品,0,0,0,480,510,SZ02
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275010,纱,成缆子工序,12.0,原材料,0,0,0,480,510,SZ02
5000227010-150,8000282876,成品2,8000066442,缆芯,8000223847,填充料,成缆子工序,63.0,原材料,0,0,0,480,510,SZ02
5000227010-150,8000282876,成品2,8000066442,缆芯,8000239089,"扎纱,淡黄",成缆子工序,6.54,原材料,0,0,0,480,510,SZ02
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275219,"扎纱,淡紫",成缆子工序,6.54,原材料,0,0,0,480,510,SZ02
5000227010-150,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,成缆子工序,30.270000000000003,半成品,0,0,0,510,540,SZ02
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275010,纱,成缆子工序,12.0,原材料,0,0,0,510,540,SZ02
5000227010-150,8000282876,成品2,8000066442,缆芯,8000223847,填充料,成缆子工序,63.0,原材料,0,0,0,510,540,SZ02
5000227010-150,8000282876,成品2,8000066442,缆芯,8000239089,"扎纱,淡黄",成缆子工序,6.54,原材料,0,0,0,510,540,SZ02
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275219,"扎纱,淡紫",成缆子工序,6.54,原材料,0,0,0,510,540,SZ02
5000227010-150,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,成缆子工序,30.270000000000003,半成品,0,0,0,540,570,SZ02
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275010,纱,成缆子工序,12.0,原材料,0,0,0,540,570,SZ02
5000227010-150,8000282876,成品2,8000066442,缆芯,8000223847,填充料,成缆子工序,63.0,原材料,0,0,0,540,570,SZ02
5000227010-150,8000282876,成品2,8000066442,缆芯,8000239089,"扎纱,淡黄",成缆子工序,6.54,原材料,0,0,0,540,570,SZ02
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275219,"扎纱,淡紫",成缆子工序,6.54,原材料,0,0,0,540,570,SZ02
5000221032-40,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,成缆子工序,30.240000000000002,半成品,0,0,0,570,600,SZ02
5000221032-40,8000282876,成品2,8000066442,缆芯,8000283379,纱,成缆子工序,6.0,原材料,0,0,0,570,600,SZ02
5000221032-40,8000282876,成品2,8000066442,缆芯,8000239089,"扎纱,淡黄",成缆子工序,6.54,原材料,0,0,0,570,600,SZ02
5000221032-40,8000282876,成品2,8000066442,缆芯,8000275219,"扎纱,淡紫",成缆子工序,6.54,原材料,0,0,0,570,600,SZ02
5000221032-40,8000282876,成品2,8000066442,缆芯,8000223845,填充料,成缆子工序,63.0,原材料,0,0,0,570,600,SZ02
5000221032-40,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,成缆子工序,30.240000000000002,半成品,0,0,0,600,630,SZ02
5000221032-40,8000282876,成品2,8000066442,缆芯,8000283379,纱,成缆子工序,6.0,原材料,0,0,0,600,630,SZ02
5000221032-40,8000282876,成品2,8000066442,缆芯,8000239089,"扎纱,淡黄",成缆子工序,6.54,原材料,0,0,0,600,630,SZ02
5000221032-40,8000282876,成品2,8000066442,缆芯,8000275219,"扎纱,淡紫",成缆子工序,6.54,原材料,0,0,0,600,630,SZ02
5000221032-40,8000282876,成品2,8000066442,缆芯,8000223845,填充料,成缆子工序,63.0,原材料,0,0,0,600,630,SZ02
5000221032-10,8000286138,成品1,8000066422,缆芯,8000031456,套管，本,成缆子工序,30.240000000000002,半成品,0,0,0,660,690,SZ02
5000221032-10,8000286138,成品1,8000066422,缆芯,8000283379,纱,成缆子工序,6.0,原材料,0,0,0,660,690,SZ02
5000221032-10,8000286138,成品1,8000066422,缆芯,8000239089,"扎纱,淡黄",成缆子工序,6.54,原材料,0,0,0,660,690,SZ02
5000221032-10,8000286138,成品1,8000066422,缆芯,8000275219,"扎纱,淡紫",成缆子工序,6.54,原材料,0,0,0,660,690,SZ02
5000221032-10,8000286138,成品1,8000066422,缆芯,8000223845,填充料,成缆子工序,63.0,原材料,0,0,0,660,690,SZ02
5000221032-10,8000286138,成品1,8000066422,缆芯,8000031456,套管，本,成缆子工序,30.240000000000002,半成品,0,0,0,690,720,SZ02
5000221032-10,8000286138,成品1,8000066422,缆芯,8000283379,纱,成缆子工序,6.0,原材料,0,0,0,690,720,SZ02
5000221032-10,8000286138,成品1,8000066422,缆芯,8000239089,"扎纱,淡黄",成缆子工序,6.54,原材料,0,0,0,690,720,SZ02
5000221032-10,8000286138,成品1,8000066422,缆芯,8000275219,"扎纱,淡紫",成缆子工序,6.54,原材料,0,0,0,690,720,SZ02
5000221032-10,8000286138,成品1,8000066422,缆芯,8000223845,填充料,成缆子工序,63.0,原材料,0,0,0,690,720,SZ02
5000221032-10,8000286138,成品1,8000066422,缆芯,8000031456,套管，本,成缆子工序,9.676799999999293,半成品,0,0,0,720,729.5999999999993,SZ02
5000221032-10,8000286138,成品1,8000066422,缆芯,8000283379,纱,成缆子工序,1.9199999999998596,原材料,0,0,0,720,729.5999999999993,SZ02
5000221032-10,8000286138,成品1,8000066422,缆芯,8000239089,"扎纱,淡黄",成缆子工序,2.092799999999847,原材料,0,0,0,720,729.5999999999993,SZ02
5000221032-10,8000286138,成品1,8000066422,缆芯,8000275219,"扎纱,淡紫",成缆子工序,2.092799999999847,原材料,0,0,0,720,729.5999999999993,SZ02
5000221032-10,8000286138,成品1,8000066422,缆芯,8000223845,填充料,成缆子工序,20.159999999998526,原材料,0,0,0,720,729.5999999999993,SZ02
5000224096-60,8000284363,成品3,8000284390,缆芯,8000032881,套管，本,成缆子工序,30.240000000000002,半成品,0,0,0,760,790,SZ02
5000224096-60,8000284363,成品3,8000284390,缆芯,8000283379,纱,成缆子工序,6.0,原材料,0,0,0,760,790,SZ02
5000224096-60,8000284363,成品3,8000284390,缆芯,8000223851,填充料,成缆子工序,63.0,原材料,0,0,0,760,790,SZ02
5000224096-60,8000284363,成品3,8000284390,缆芯,8000239089,"扎纱,淡黄",成缆子工序,7.02,原材料,0,0,0,760,790,SZ02
5000224096-60,8000284363,成品3,8000284390,缆芯,8000275219,"扎纱,淡紫",成缆子工序,7.02,原材料,0,0,0,760,790,SZ02
5000224096-60,8000284363,成品3,8000284390,缆芯,8000032881,套管，本,成缆子工序,30.240000000000002,半成品,0,0,0,180,210,SZ03
5000224096-60,8000284363,成品3,8000284390,缆芯,8000283379,纱,成缆子工序,6.0,原材料,0,0,0,180,210,SZ03
5000224096-60,8000284363,成品3,8000284390,缆芯,8000223851,填充料,成缆子工序,63.0,原材料,0,0,0,180,210,SZ03
5000224096-60,8000284363,成品3,8000284390,缆芯,8000239089,"扎纱,淡黄",成缆子工序,7.02,原材料,0,0,0,180,210,SZ03
5000224096-60,8000284363,成品3,8000284390,缆芯,8000275219,"扎纱,淡紫",成缆子工序,7.02,原材料,0,0,0,180,210,SZ03
5000221032-40,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,成缆子工序,30.240000000000002,半成品,0,0,0,240,270,SZ03
5000221032-40,8000282876,成品2,8000066442,缆芯,8000283379,纱,成缆子工序,6.0,原材料,0,0,0,240,270,SZ03
5000221032-40,8000282876,成品2,8000066442,缆芯,8000239089,"扎纱,淡黄",成缆子工序,6.54,原材料,0,0,0,240,270,SZ03
5000221032-40,8000282876,成品2,8000066442,缆芯,8000275219,"扎纱,淡紫",成缆子工序,6.54,原材料,0,0,0,240,270,SZ03
5000221032-40,8000282876,成品2,8000066442,缆芯,8000223845,填充料,成缆子工序,63.0,原材料,0,0,0,240,270,SZ03
5000227010-150,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,成缆子工序,30.270000000000003,半成品,0,0,0,270,300,SZ03
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275010,纱,成缆子工序,12.0,原材料,0,0,0,270,300,SZ03
5000227010-150,8000282876,成品2,8000066442,缆芯,8000223847,填充料,成缆子工序,63.0,原材料,0,0,0,270,300,SZ03
5000227010-150,8000282876,成品2,8000066442,缆芯,8000239089,"扎纱,淡黄",成缆子工序,6.54,原材料,0,0,0,270,300,SZ03
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275219,"扎纱,淡紫",成缆子工序,6.54,原材料,0,0,0,270,300,SZ03
5000227010-150,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,成缆子工序,30.270000000000003,半成品,0,0,0,300,330,SZ03
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275010,纱,成缆子工序,12.0,原材料,0,0,0,300,330,SZ03
5000227010-150,8000282876,成品2,8000066442,缆芯,8000223847,填充料,成缆子工序,63.0,原材料,0,0,0,300,330,SZ03
5000227010-150,8000282876,成品2,8000066442,缆芯,8000239089,"扎纱,淡黄",成缆子工序,6.54,原材料,0,0,0,300,330,SZ03
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275219,"扎纱,淡紫",成缆子工序,6.54,原材料,0,0,0,300,330,SZ03
5000227010-150,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,成缆子工序,30.270000000000003,半成品,0,0,0,330,360,SZ03
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275010,纱,成缆子工序,12.0,原材料,0,0,0,330,360,SZ03
5000227010-150,8000282876,成品2,8000066442,缆芯,8000223847,填充料,成缆子工序,63.0,原材料,0,0,0,330,360,SZ03
5000227010-150,8000282876,成品2,8000066442,缆芯,8000239089,"扎纱,淡黄",成缆子工序,6.54,原材料,0,0,0,330,360,SZ03
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275219,"扎纱,淡紫",成缆子工序,6.54,原材料,0,0,0,330,360,SZ03
5000227010-150,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,成缆子工序,30.270000000000003,半成品,0,0,0,360,390,SZ03
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275010,纱,成缆子工序,12.0,原材料,0,0,0,360,390,SZ03
5000227010-150,8000282876,成品2,8000066442,缆芯,8000223847,填充料,成缆子工序,63.0,原材料,0,0,0,360,390,SZ03
5000227010-150,8000282876,成品2,8000066442,缆芯,8000239089,"扎纱,淡黄",成缆子工序,6.54,原材料,0,0,0,360,390,SZ03
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275219,"扎纱,淡紫",成缆子工序,6.54,原材料,0,0,0,360,390,SZ03
5000227010-150,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,成缆子工序,30.270000000000003,半成品,0,0,0,390,420,SZ03
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275010,纱,成缆子工序,12.0,原材料,0,0,0,390,420,SZ03
5000227010-150,8000282876,成品2,8000066442,缆芯,8000223847,填充料,成缆子工序,63.0,原材料,0,0,0,390,420,SZ03
5000227010-150,8000282876,成品2,8000066442,缆芯,8000239089,"扎纱,淡黄",成缆子工序,6.54,原材料,0,0,0,390,420,SZ03
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275219,"扎纱,淡紫",成缆子工序,6.54,原材料,0,0,0,390,420,SZ03
5000227010-150,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,成缆子工序,30.270000000000003,半成品,0,0,0,420,450,SZ03
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275010,纱,成缆子工序,12.0,原材料,0,0,0,420,450,SZ03
5000227010-150,8000282876,成品2,8000066442,缆芯,8000223847,填充料,成缆子工序,63.0,原材料,0,0,0,420,450,SZ03
5000227010-150,8000282876,成品2,8000066442,缆芯,8000239089,"扎纱,淡黄",成缆子工序,6.54,原材料,0,0,0,420,450,SZ03
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275219,"扎纱,淡紫",成缆子工序,6.54,原材料,0,0,0,420,450,SZ03
5000227010-150,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,成缆子工序,30.270000000000003,半成品,0,0,0,450,480,SZ03
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275010,纱,成缆子工序,12.0,原材料,0,0,0,450,480,SZ03
5000227010-150,8000282876,成品2,8000066442,缆芯,8000223847,填充料,成缆子工序,63.0,原材料,0,0,0,450,480,SZ03
5000227010-150,8000282876,成品2,8000066442,缆芯,8000239089,"扎纱,淡黄",成缆子工序,6.54,原材料,0,0,0,450,480,SZ03
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275219,"扎纱,淡紫",成缆子工序,6.54,原材料,0,0,0,450,480,SZ03
5000227010-150,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,成缆子工序,30.270000000000003,半成品,0,0,0,480,510,SZ03
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275010,纱,成缆子工序,12.0,原材料,0,0,0,480,510,SZ03
5000227010-150,8000282876,成品2,8000066442,缆芯,8000223847,填充料,成缆子工序,63.0,原材料,0,0,0,480,510,SZ03
5000227010-150,8000282876,成品2,8000066442,缆芯,8000239089,"扎纱,淡黄",成缆子工序,6.54,原材料,0,0,0,480,510,SZ03
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275219,"扎纱,淡紫",成缆子工序,6.54,原材料,0,0,0,480,510,SZ03
5000227010-150,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,成缆子工序,30.270000000000003,半成品,0,0,0,510,540,SZ03
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275010,纱,成缆子工序,12.0,原材料,0,0,0,510,540,SZ03
5000227010-150,8000282876,成品2,8000066442,缆芯,8000223847,填充料,成缆子工序,63.0,原材料,0,0,0,510,540,SZ03
5000227010-150,8000282876,成品2,8000066442,缆芯,8000239089,"扎纱,淡黄",成缆子工序,6.54,原材料,0,0,0,510,540,SZ03
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275219,"扎纱,淡紫",成缆子工序,6.54,原材料,0,0,0,510,540,SZ03
5000227010-150,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,成缆子工序,30.270000000000003,半成品,0,0,0,540,570,SZ03
